대여소_ID,대여건수,반납건수,총이용건수,주소1,주소2,위도,경도
ST-802,7074.0,7007.0,14081.0,서울특별시 강남구 테헤란로 435,포스코4거리 서측(수협 삼성동 지점),37.506607,127.05468
ST-709,6926.0,7137.0,14063.0,서울특별시 관악구 문성로 115,관악구 신림동 산 197-60,37.477776,126.916756
ST-138,7173.0,6889.0,14062.0,서울특별시 중구 명동길 74,명동성당 앞,37.564476,126.986969
ST-630,6778.0,7284.0,14062.0,서울특별시 금천구 시흥대로 217,시흥동 1000-71,37.452991,126.900909
ST-2830,8347.0,5710.0,14057.0,서울특별시 광진구 광진구 천호대로 717-18,,37.548969,127.093529
ST-2595,7743.0,6296.0,14039.0,서울특별시 송파구 오금로 20-2 구두수선대,,37.519886,127.10434
ST-879,7109.0,6925.0,14034.0,서울특별시 서초구 바우뫼로 43,서초구 우면동 68-3,37.471928,127.02684
ST-1575,10058.0,3957.0,14015.0,서울특별시 강남구 학동로 지하 346,청담공원앞 교차로,37.518711,127.05085
ST-641,7130.0,6877.0,14007.0,서울특별시 금천구 가산디지털1로 128,가산동 371-37,37.47707,126.88443
ST-2235,7009.0,6960.0,13969.0,서울특별시 성북구 정릉로 325-1,,37.602425,127.019981
ST-1059,6605.0,7360.0,13965.0,서울특별시 강동구 아리수로97길 68 강일리버파크2단지아파트,,37.568546,127.17701
ST-2335,6812.0,7150.0,13962.0,서울특별시 성동구 마장로 302,,37.565979,127.043114
ST-2446,6810.0,7135.0,13945.0,서울특별시 용산구 녹사평대로 140,,37.5303,126.991379
ST-589,8758.0,5181.0,13939.0,서울특별시 중랑구 용마산로86길 9-27,용마문화복지센터,37.58746,127.09597
ST-2468,6868.0,7064.0,13932.0,서울특별시 성동구 행당동 377-2,,37.553745,127.041267
ST-2438,7025.0,6901.0,13926.0,서울특별시 용산구 이촌동 303-15,,37.51759,126.959221
ST-448,7013.0,6899.0,13912.0,서울특별시 은평구 녹번동 85-4,은평예술회관,37.603943,126.927696
ST-2329,8603.0,5285.0,13888.0,서울특별시 성동구 하왕십리동 903-1,,37.564381,127.02887
ST-743,7347.0,6518.0,13865.0,서울특별시 서초구 청계산로9길 76,서초구 신원동 411-69,37.453751,127.05938
ST-1777,6974.0,6866.0,13840.0,서울특별시 중구 퇴계로 100 스테이트타워 남산,,37.56036,126.982651
ST-425,7797.0,6032.0,13829.0,서울특별시 영등포구 여의동로 48,샛강생태공원장문자센터 앞,37.518963,126.921616
ST-2834,7266.0,6559.0,13825.0,서울특별시 성동구 성동구 광나루로 130,,37.551414,127.044754
ST-652,7022.0,6800.0,13822.0,서울특별시 강북구 수유동 386-1,,37.639793,127.016853
ST-1757,7020.0,6786.0,13806.0,서울특별시 관악구 신림로 97 밀라트,,37.470467,126.938652
ST-3082,6584.0,7222.0,13806.0,서울특별시 용산구 청파로 312,,37.547337,126.970383
ST-77,7031.0,6760.0,13791.0,서울특별시 마포구 상암동 1748-1,,37.582928,126.879837
ST-1615,6580.0,7205.0,13785.0,서울특별시 용산구 새창로 181,선인상가,37.5327,126.964378
ST-165,6955.0,6801.0,13756.0,서울특별시 종로구 사직로9길 5,사직동주민센터,37.576332,126.96859
ST-2232,6904.0,6850.0,13754.0,서울특별시 성북구 장위로 189 천미빌딩,,37.616882,127.056068
ST-2531,6648.0,7085.0,13733.0,서울특별시 마포구 마포구 서교동 445-7,,37.557308,126.918854
ST-1146,7013.0,6701.0,13714.0,서울특별시 금천구 벚꽃로40,롯데캐슬골드파크1차 서문,37.460289,126.892189
ST-96,8576.0,5113.0,13689.0,서울특별시 마포구 월드컵북로 502-7,상암월드컵파크 1단지,37.575665,126.894447
ST-3151,6833.0,6843.0,13676.0,서울특별시 송파구 양재대로 1239 한국체육대학교,,37.51796,127.131783
ST-2671,7361.0,6308.0,13669.0,서울특별시 강남구 봉은사로 502,,37.512962,127.053864
ST-2492,6901.0,6764.0,13665.0,서울특별시 강서구 강서구 가양동 1456-6,,37.573864,126.843475
ST-1456,6934.0,6727.0,13661.0,서울특별시 성북구 성북로 25,성북동 치안센터 앞,37.590172,127.004089
ST-738,6761.0,6880.0,13641.0,서울특별시 송파구 성내천로 233,송파구 마천동 200-58,37.499756,127.152504
ST-1840,6833.0,6764.0,13597.0,서울특별시 강동구 강일동 608-5,,37.561844,127.170845
ST-1762,6874.0,6719.0,13593.0,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트,강동구 고덕로 131,37.556664,127.142738
ST-167,7016.0,6574.0,13590.0,서울특별시 종로구 청운동 108-25,,37.584969,126.970413
ST-1535,9646.0,3899.0,13545.0,서울특별시 금천구 남부순환로 1314,가산아네스트 오피스텔 앞,37.47818,126.897408
ST-2247,7035.0,6509.0,13544.0,서울특별시 은평구 신사동 178-9,,37.591862,126.906082
ST-2104,6611.0,6926.0,13537.0,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.677219,127.048637
ST-1084,6772.0,6756.0,13528.0,서울특별시 송파구 문정동 38-3,문정동 근린공원,37.485989,127.124763
ST-2530,6680.0,6847.0,13527.0,서울특별시 마포구 마포구 창전동 246-34,,37.547379,126.931633
ST-717,6771.0,6752.0,13523.0,서울특별시 관악구 남부순환로 지하 1822,관악구 봉천동 979-2,37.481705,126.950829
ST-1885,6770.0,6745.0,13515.0,서울특별시 강남구 삼성동 111-86,,37.514309,127.0597
ST-78,9131.0,4381.0,13512.0,서울특별시 마포구 가양대로 189,부엉이근린공원 앞,37.58559,126.884727
ST-2745,6579.0,6913.0,13492.0,서울특별시 강동구 강일동 80번지 일대,,37.571804,127.174469
ST-1389,6671.0,6815.0,13486.0,서울특별시 강북구 삼양로 519,4.19민주묘지역,37.649673,127.013451
ST-2895,6821.0,6654.0,13475.0,서울특별시 금천구 독산동 산167-9,,37.462399,126.891754
ST-3138,6394.0,7076.0,13470.0,서울특별시 용산구 이태원로 59,,37.54039,126.973495
ST-881,6835.0,6632.0,13467.0,서울특별시 서초구 양재대로2길 74,우면동 754,37.455799,127.016289
ST-3023,6802.0,6650.0,13452.0,서울특별시 중랑구 망우동 253-18,,37.606552,127.107086
ST-1185,6523.0,6897.0,13420.0,서울특별시 강남구 수서동 740,수서역 6번출구 앞,37.486778,127.100517
ST-2212,6674.0,6746.0,13420.0,서울특별시 서대문구 홍은동 424-1,,37.583336,126.936287
ST-3169,7748.0,5648.0,13396.0,서울특별시 은평구 서오릉로 253 은평서해그랑블,,37.61705,126.906586
ST-719,6858.0,6518.0,13376.0,서울특별시 관악구 남부순환로 1889,관악구 봉천동 1693-38,37.478058,126.960495
ST-1049,6292.0,7075.0,13367.0,서울특별시 강동구 암사동 524,,37.556728,127.136261
ST-414,6731.0,6613.0,13344.0,서울특별시 영등포구 여의서로 60-2 가로판매대22,,37.533657,126.912163
ST-1603,7429.0,5913.0,13342.0,서울특별시 광진구 능동로 216,어린이대공원정문,37.549789,127.075928
ST-3189,6727.0,6606.0,13333.0,서울특별시 구로구 온수동 48-4,,37.491795,126.825005
ST-2124,7947.0,5382.0,13329.0,서울특별시 강북구 수유동 567-55,,37.646862,127.008812
ST-2480,6872.0,6436.0,13308.0,서울특별시 강서구 화곡로 227,,37.545555,126.844498
ST-3025,7452.0,5850.0,13302.0,서울특별시 중랑구 겸재로 240 행복오피스텔,,37.589737,127.094193
ST-1846,6705.0,6586.0,13291.0,서울특별시 강동구 명일동 320-2,,37.550598,127.145454
ST-1238,7809.0,5447.0,13256.0,서울특별시 구로구 도림로 지하 7,남구로역 5번 출입구 앞,37.48568,126.886703
ST-1365,6905.0,6331.0,13236.0,서울특별시 강남구 학동로 지하 180,학동역,37.51395,127.030151
ST-228,6493.0,6743.0,13236.0,서울특별시 서대문구 미근동 317-1,임광빌딩 앞,37.564724,126.967278
ST-1588,7056.0,6179.0,13235.0,서울특별시 송파구 강동대로 286,송파소방서 (방이119안전센터),37.519878,127.136711
ST-1459,6262.0,6970.0,13232.0,서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가,,37.604298,127.022614
ST-1537,6727.0,6498.0,13225.0,서울특별시 금천구 남부순환로128길 42,모두의학교,37.478409,126.907372
ST-2520,6600.0,6601.0,13201.0,서울특별시 중구 을지로1가 140-1,,37.565903,126.981781
ST-2437,6310.0,6877.0,13187.0,서울특별시 용산구 원효로3가 54-14,,37.533222,126.957237
ST-2627,6425.0,6745.0,13170.0,서울특별시 강서구 하늘길 112,,37.556885,126.809265
ST-187,6547.0,6623.0,13170.0,서울특별시 중구 다산로 지하122,약수역 4번출구 뒤,37.554295,127.0112
ST-2380,6588.0,6579.0,13167.0,서울특별시 관악구 남부순환로 1700,,37.483311,126.939026
ST-1760,6600.0,6552.0,13152.0,서울특별시 광진구 능동로 209 세종대학교,,37.551373,127.07444
ST-2782,6532.0,6617.0,13149.0,서울특별시 은평구 통일로 873 청구성심병원,,37.620876,126.9198
ST-1289,6317.0,6815.0,13132.0,서울특별시 노원구 누원로 18,상계동수락리버시티,37.688599,127.053406
ST-2357,7246.0,5832.0,13078.0,서울특별시 동작구 만양로 6 e편한세상 상도 노빌리티,,37.504562,126.946785
ST-2674,6754.0,6300.0,13054.0,서울특별시 강남구 남부순환로 2641 HILLSTATE GALLALY,,37.485367,127.038498
ST-317,6554.0,6478.0,13032.0,서울특별시 양천구 신정동 855-5,,37.509712,126.84417
ST-725,6818.0,6187.0,13005.0,서울특별시 관악구 은천로 69,관악구 봉천동 982-2,37.486359,126.942925
ST-2428,6521.0,6482.0,13003.0,서울특별시 관악구 낙성대로3길 37 관악구민종합체육센터,,37.472881,126.960037
ST-811,6695.0,6301.0,12996.0,서울특별시 강남구 역삼동 801-7,,37.503212,127.042732
ST-3211,6496.0,6494.0,12990.0,서울특별시 노원구 덕릉로118길 17 불암신기아파트,,37.667519,127.079163
ST-3038,7108.0,5871.0,12979.0,서울특별시 성북구 화랑로32길 146-37 한국예술종합학교,,37.606651,127.056183
ST-1982,6695.0,6225.0,12920.0,서울특별시 영등포구 가마산로 442 래미안프레비뉴,,37.504383,126.908089
ST-723,6580.0,6312.0,12892.0,서울특별시 관악구 남부순환로 1675,관악구 봉천동 979-9,37.484901,126.936531
ST-1212,6091.0,6796.0,12887.0,서울특별시 성북구 길음로 20,성북제일새마을금고 본점 앞,37.604752,127.022758
ST-2664,6303.0,6549.0,12852.0,서울특별시 서초구 반포동15-2,,37.499798,126.996468
ST-690,6481.0,6367.0,12848.0,서울특별시 동작구 상도로 지하 188,동작구 상도동 26-20,37.504498,126.938988
ST-2229,6416.0,6422.0,12838.0,서울특별시 성북구 동소문동3가 66-1,,37.590881,127.011703
ST-2575,6493.0,6320.0,12813.0,서울특별시 송파구 중대로 149 경찰병원역,,37.499176,127.125893
ST-1404,6824.0,5986.0,12810.0,서울특별시 서초구 서초중앙로 38,남부터미널역 1번출구,37.485672,127.015923
ST-803,6049.0,6760.0,12809.0,서울특별시 강남구 남부순환로 2907 대치지구대,,37.491913,127.057091
ST-2556,6696.0,6092.0,12788.0,서울특별시 강서구 내발산동 755,,37.548573,126.820763
ST-2002,6493.0,6269.0,12762.0,서울특별시 양천구 목동동로 441 공중화장실,,37.538742,126.885681
ST-1427,7167.0,5591.0,12758.0,서울특별시 광진구 용마산로32길 32,중곡SK아파트앞,37.568649,127.08625
ST-2271,6211.0,6528.0,12739.0,서울특별시 동대문구 신설동 81-197,,37.577343,127.023376
ST-186,6331.0,6387.0,12718.0,서울특별시 중구 동호로 지하256,동대입구역 6번출구 뒤,37.558872,127.005539
ST-3283,6336.0,6361.0,12697.0,서울특별시 영등포구 신길동 262-1,,37.505764,126.908661
ST-80,6329.0,6339.0,12668.0,서울특별시 마포구 월드컵북로60길 13,DMC빌 앞,37.582657,126.885788
ST-2584,6325.0,6280.0,12605.0,서울특별시 송파구 오금로56길 28 어울림아파트,,37.491985,127.14373
ST-405,6823.0,5764.0,12587.0,서울특별시 동대문구 한천로43길 12-14,서울시립대 정보기술관,37.583008,127.060974
ST-2514,6492.0,6080.0,12572.0,서울특별시 중구 서소문로 103,,37.562843,126.972618
ST-2339,6426.0,6103.0,12529.0,서울특별시 성동구 행당동 379-1,,37.55653,127.039131
ST-2720,6125.0,6390.0,12515.0,서울특별시 노원구 서울 노원구 월계동 700-6,,37.642929,127.051949
ST-1437,6360.0,6138.0,12498.0,서울특별시 중구 을지로 지하 129,명보사거리,37.5644,126.991432
ST-3334,5920.0,6548.0,12468.0,서울특별시 동대문구 한천로14길 87,,37.566307,127.067688
ST-1032,6368.0,6095.0,12463.0,서울특별시 은평구 불광로 129,독바위역,37.618439,126.932884
ST-1297,6486.0,5971.0,12457.0,서울특별시 도봉구 도봉로173길 96,서울도봉초등학교인근,37.678677,127.040764
ST-2907,9559.0,2893.0,12452.0,서울특별시 강남구 자곡로3길 21,,37.470928,127.089706
ST-586,6332.0,6102.0,12434.0,서울특별시 중랑구 신내로 지하 232,신내역 4번출구,37.612461,127.103378
ST-2646,6443.0,5987.0,12430.0,서울특별시 영등포구 영등포구 의사당대로 1,,37.53054,126.918175
ST-2416,6268.0,6156.0,12424.0,서울특별시 서초구 양재대로2길 33 엘에이치서초4단지,,37.459248,127.023903
ST-2062,6112.0,6306.0,12418.0,서울특별시 노원구 누원로 18 수락리버시티4단지,,37.686451,127.052834
ST-2526,6287.0,6129.0,12416.0,서울특별시 중구 삼일대로 362 롯데시티호텔 명동,,37.566917,126.987831
ST-1016,5763.0,6636.0,12399.0,서울특별시 양천구 오목로 31 부근,강서초등학교,37.522282,126.839699
ST-693,5622.0,6771.0,12393.0,서울특별시 동작구 흑석로 47,동작구 흑석동 221-1,37.507042,126.959152
ST-2476,6881.0,5499.0,12380.0,서울특별시 강서구 공항동9-12,,37.561134,126.816101
ST-2862,6245.0,6131.0,12376.0,서울특별시 강동구 강동구 아리수로50길 50,,37.558857,127.151489
ST-3247,6393.0,5970.0,12363.0,서울특별시 송파구 거여동 657,,37.484486,127.140678
ST-1207,6208.0,6137.0,12345.0,서울특별시 성북구 동소문로 11,한성대7번출구 앞,37.589249,127.007378
ST-633,5954.0,6387.0,12341.0,서울특별시 금천구 금하로1길 70,독산동 1094 (성민성결교회 앞),37.4547,126.891052
ST-526,6393.0,5926.0,12319.0,서울특별시 강서구 화곡로 196,강서구 화곡동 109-12,37.542751,126.842621
ST-1876,6881.0,5434.0,12315.0,서울특별시 송파구 송파동 166-3,,37.50058,127.118843
ST-796,5999.0,6305.0,12304.0,서울특별시 강남구 도산대로 539,금원빌딩,37.525116,127.052467
ST-809,7391.0,4893.0,12284.0,서울특별시 강남구 삼성로 350,대치동 삼성로,37.502396,127.0588
ST-2164,6291.0,5984.0,12275.0,서울특별시 마포구 상암동 1727,,37.5793,126.887314
ST-2113,6154.0,6106.0,12260.0,서울특별시 도봉구 방학로 210 신동아타워아파트,,37.662083,127.028748
ST-1941,8039.0,4193.0,12232.0,서울특별시 금천구 독산동 995-6,,37.475071,126.903358
ST-2561,6160.0,6009.0,12169.0,서울특별시 서대문구 서대문구 홍은동 11-7,,37.601696,126.949165
ST-951,6156.0,6012.0,12168.0,서울특별시 관악구 신림로 114,서울신성초등학교,37.471165,126.937019
ST-3056,7279.0,4838.0,12117.0,서울특별시 용산구 이태원로 190,,37.53439,126.994972
ST-1966,6024.0,6057.0,12081.0,서울특별시 구로구 가마산로 141,,37.488647,126.88047
ST-762,6109.0,5964.0,12073.0,서울특별시 서초구 효령로36길 22,서초동 1418,37.491112,127.022957
ST-178,6486.0,5575.0,12061.0,서울특별시 종로구 지봉로 87,창신역 1번출구 앞,37.579334,127.015083
ST-759,5824.0,6226.0,12050.0,서울특별시 서초구 방배동 3151,,37.48735,126.984924
ST-2484,5816.0,6231.0,12047.0,서울특별시 강서구 방화동651-1,,37.567535,126.805183
ST-2667,7153.0,4887.0,12040.0,서울특별시 서초구 반포동 118-3,,37.503658,127.005943
ST-608,6248.0,5773.0,12021.0,서울특별시 노원구 상계동 1355-2,,37.668461,127.077148
ST-403,5861.0,6156.0,12017.0,서울특별시 동대문구 회기로 56,세종대왕기념관 교차로,37.5909,127.042587
ST-331,6103.0,5893.0,11996.0,서울특별시 용산구 용산동2가 5-1812,이태원지하보도,37.53841,126.986649
ST-470,5980.0,6015.0,11995.0,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.617802,126.921967
ST-2722,6958.0,5033.0,11991.0,서울특별시 도봉구 도봉로110길 25 맞은편,,37.646019,127.035271
ST-40,6011.0,5965.0,11976.0,서울특별시 서대문구 증가로 264,342-14,37.559177,126.934525
ST-813,6054.0,5918.0,11972.0,서울특별시 강남구 도곡로 183,스타벅스 앞,37.492199,127.039459
ST-1888,5794.0,6177.0,11971.0,서울특별시 강남구 광평로 202,,37.484169,127.094849
ST-2801,6410.0,5529.0,11939.0,서울특별시 영등포구 신길동 4958-1,,37.504005,126.92028
ST-2894,6151.0,5785.0,11936.0,서울특별시 금천구 독산동 산167-9,,37.462223,126.891815
ST-2827,6230.0,5684.0,11914.0,서울특별시 동작구 매봉로 34,,37.504444,126.950256
ST-897,6163.0,5734.0,11897.0,서울특별시 송파구 동남로 203,송파구 가락동 195-1,37.49567,127.130592
ST-37,5797.0,6091.0,11888.0,서울특별시 서대문구 명물길 65,,37.559227,126.939842
ST-2603,7556.0,4265.0,11821.0,서울특별시 송파구 송이로31길 66 세양청마루아파트,,37.492367,127.136551
ST-782,6527.0,5291.0,11818.0,서울특별시 강남구 영동대로 101,대모산입구역 2번출구 앞,37.492077,127.071976
ST-450,5791.0,6009.0,11800.0,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.643108,126.918221
ST-1295,5601.0,6197.0,11798.0,서울특별시 도봉구 해등로 46,창1동주민센터,37.647503,127.043312
ST-2405,5719.0,6054.0,11773.0,서울특별시 강북구 미아동 98-5,,37.616699,127.030495
ST-3199,6453.0,5314.0,11767.0,서울특별시 관악구 관천로 53,,37.485317,126.92466
ST-2901,9608.0,2155.0,11763.0,서울특별시 영등포구 영등포구 가마산로79길 19,,37.506012,126.915886
ST-1696,6493.0,5260.0,11753.0,서울특별시 구로구 경인로 482,롯데마트 건너편,37.498569,126.871521
